FungusID,Species,PaperID,Temperature,Time,Radius
C28_24_1,C28,214,24,216,29
C28_24_1,C28,214,24,264,31.5
C28_24_1,C28,214,24,312,34
C28_24_2,C28,215,24,48,10
C28_24_2,C28,215,24,96,18
C28_24_2,C28,215,24,144,24
C28_24_2,C28,215,24,216,29.5
C28_24_2,C28,215,24,264,32
C28_24_2,C28,215,24,312,34.5
DF25_24_1,DF25,216,24,48,23.5
DF25_24_1,DF25,216,24,96,40.5
DF25_24_1,DF25,216,24,144,43
DF25_24_1,DF25,216,24,216,43
DF25_24_1,DF25,216,24,264,43
DF25_24_1,DF25,216,24,312,43
DF25_24_2,DF25,217,24,48,23.5
DF25_24_2,DF25,217,24,96,40
DF25_24_2,DF25,217,24,144,41
DF25_24_2,DF25,217,24,216,41
DF25_24_2,DF25,217,24,264,41
DF25_24_2,DF25,217,24,312,41
DF32_24_1,DF32,218,24,48,11.5
DF32_24_1,DF32,218,24,96,20
DF32_24_1,DF32,218,24,144,29.5
DF32_24_1,DF32,218,24,216,40
DF32_24_1,DF32,218,24,264,42
DF32_24_1,DF32,218,24,312,42
DF32_24_2,DF32,219,24,48,12
DF32_24_2,DF32,219,24,96,21
DF32_24_2,DF32,219,24,144,29
DF32_24_2,DF32,219,24,216,38
DF32_24_2,DF32,219,24,264,42
DF32_24_2,DF32,219,24,312,44
C33_24_1,C33,220,24,48,6.5
C33_24_1,C33,220,24,96,9
C33_24_1,C33,220,24,144,12.5
C33_24_1,C33,220,24,216,16.5
C33_24_1,C33,220,24,264,19
C33_24_1,C33,220,24,312,21
C33_24_2,C33,221,24,48,7
C33_24_2,C33,221,24,96,9.5
C33_24_2,C33,221,24,144,12
C33_24_2,C33,221,24,216,15.5
C33_24_2,C33,221,24,264,18
C33_24_2,C33,221,24,312,20
DF10_24_1,DF10,222,24,48,11.5
DF10_24_1,DF10,222,24,96,16
DF10_24_1,DF10,222,24,144,22
DF10_24_1,DF10,222,24,216,27
DF10_24_1,DF10,222,24,264,30
DF10_24_1,DF10,222,24,312,32.5
DF10_24_2,DF10,223,24,48,11
DF10_24_2,DF10,223,24,96,16
DF10_24_2,DF10,223,24,144,20
DF10_24_2,DF10,223,24,216,22.5
DF10_24_2,DF10,223,24,264,24.5
DF10_24_2,DF10,223,24,312,27
C40_24_1,C40,224,24,48,20
C40_24_1,C40,224,24,96,26
C40_24_1,C40,224,24,144,30
C40_24_1,C40,224,24,216,33
C40_24_1,C40,224,24,264,35
C40_24_1,C40,224,24,312,37
C40_24_2,C40,225,24,48,19
C40_24_2,C40,225,24,96,25
C40_24_2,C40,225,24,144,29
C40_24_2,C40,225,24,216,33.5
C40_24_2,C40,225,24,264,35.5
C40_24_2,C40,225,24,312,37
C41_24_1,C41,226,24,48,15
C41_24_1,C41,226,24,96,23.5
C41_24_1,C41,226,24,144,32
C41_24_1,C41,226,24,216,43
C41_24_1,C41,226,24,264,44
C41_24_1,C41,226,24,312,44
C41_24_2,C41,227,24,48,15
C41_24_2,C41,227,24,96,23
C41_24_2,C41,227,24,144,29.5
C41_24_2,C41,227,24,216,37.5
C41_24_2,C41,227,24,264,41
C41_24_2,C41,227,24,312,44
DF04_24_1,DF04,228,24,48,11
DF04_24_1,DF04,228,24,96,18
DF04_24_1,DF04,228,24,144,23
DF04_24_1,DF04,228,24,216,32
DF04_24_1,DF04,228,24,264,35.5
DF04_24_1,DF04,228,24,312,37.5
DF04_24_2,DF04,229,24,48,11.5
DF04_24_2,DF04,229,24,96,18.5
DF04_24_2,DF04,229,24,144,25
DF04_24_2,DF04,229,24,216,33.5
DF04_24_2,DF04,229,24,264,39
DF04_24_2,DF04,229,24,312,40.5
DF56_24_1,DF56,230,24,48,19
DF56_24_1,DF56,230,24,96,30
DF56_24_1,DF56,230,24,144,35.5
DF56_24_1,DF56,230,24,216,43
DF56_24_1,DF56,230,24,264,45.5
DF56_24_1,DF56,230,24,312,47
DF56_24_2,DF56,231,24,48,20
DF56_24_2,DF56,231,24,96,36
DF56_24_2,DF56,231,24,144,45.5
DF56_24_2,DF56,231,24,216,45.5
DF56_24_2,DF56,231,24,264,45.5
DF56_24_2,DF56,231,24,312,45.5
M_24_1,M,232,24,48,18
M_24_1,M,232,24,96,28
M_24_1,M,232,24,144,35
M_24_1,M,232,24,216,42.5
M_24_1,M,232,24,264,44
M_24_1,M,232,24,312,44
M_24_2,M,233,24,48,17.5
M_24_2,M,233,24,96,29
M_24_2,M,233,24,144,38
M_24_2,M,233,24,216,40
M_24_2,M,233,24,264,40
M_24_2,M,233,24,312,40
DF19_24_1,DF19,234,24,48,13.5
DF19_24_1,DF19,234,24,96,20
DF19_24_1,DF19,234,24,144,26
DF19_24_1,DF19,234,24,216,32
DF19_24_1,DF19,234,24,264,34.5
DF19_24_1,DF19,234,24,312,38
DF19_24_2,DF19,235,24,48,12.5
DF19_24_2,DF19,235,24,96,20
DF19_24_2,DF19,235,24,144,27
DF19_24_2,DF19,235,24,216,37
DF19_24_2,DF19,235,24,264,41
DF19_24_2,DF19,235,24,312,41
C13_24_1,C13,236,24,48,10
C13_24_1,C13,236,24,96,19.5
C13_24_1,C13,236,24,144,29
C13_24_1,C13,236,24,216,40
C13_24_1,C13,236,24,264,42
C13_24_1,C13,236,24,312,42
C13_24_2,C13,237,24,48,10
C13_24_2,C13,237,24,96,20
C13_24_2,C13,237,24,144,30
C13_24_2,C13,237,24,216,46
C13_24_2,C13,237,24,264,46
C13_24_2,C13,237,24,312,46
C8_15_1,C28,238,15,48,6.5
C8_15_1,C28,238,15,96,9
C8_15_1,C28,238,15,144,11.5
C8_15_1,C28,238,15,216,16.5
C8_15_1,C28,238,15,264,20
C8_15_1,C28,238,15,312,22.5
C8_15_2,C28,239,15,48,8
C8_15_2,C28,239,15,96,10
C8_15_2,C28,239,15,144,12
C8_15_2,C28,239,15,216,16
C8_15_2,C28,239,15,264,19
C8_15_2,C28,239,15,312,21.5
C34_15_1,C34,240,15,48,11
C34_15_1,C34,240,15,96,17
C34_15_1,C34,240,15,144,24
C34_15_1,C34,240,15,216,29.5
C34_15_1,C34,240,15,264,30.5
C34_15_1,C34,240,15,312,31.5
C34_15_2,C34,241,15,48,9.5
C34_15_2,C34,241,15,96,17
C34_15_2,C34,241,15,144,25
C34_15_2,C34,241,15,216,32
C34_15_2,C34,241,15,264,36
C34_15_2,C34,241,15,312,39.5
C31_15_1,C31,242,15,48,3.5
C31_15_1,C31,242,15,96,4
C31_15_1,C31,242,15,144,4.5
C31_15_1,C31,242,15,216,6
C31_15_1,C31,242,15,264,7
C31_15_1,C31,242,15,312,8
C31_15_2,C31,243,15,48,3.5
C31_15_2,C31,243,15,96,4
C31_15_2,C31,243,15,144,4.5
C31_15_2,C31,243,15,216,6
C31_15_2,C31,243,15,264,7.5
C31_15_2,C31,243,15,312,9
J_15_1,J,244,15,48,5.5
J_15_1,J,244,15,96,6.5
J_15_1,J,244,15,144,8.5
J_15_1,J,244,15,216,11
J_15_1,J,244,15,264,12
J_15_1,J,244,15,312,13.5
J_15_2,J,245,15,48,6
J_15_2,J,245,15,96,8
J_15_2,J,245,15,144,9.5
J_15_2,J,245,15,216,11.5
J_15_2,J,245,15,264,12.5
J_15_2,J,245,15,312,14
DF36_15_1,DF36,246,15,48,4.5
DF36_15_1,DF36,246,15,96,5
DF36_15_1,DF36,246,15,144,5.5
DF36_15_1,DF36,246,15,216,6.5
DF36_15_1,DF36,246,15,264,7.5
DF36_15_1,DF36,246,15,312,8
DF35_15_1,DF35,247,15,48,4
DF35_15_1,DF35,247,15,96,4.5
DF35_15_1,DF35,247,15,144,5
DF35_15_1,DF35,247,15,216,6
DF35_15_1,DF35,247,15,264,6.5
DF35_15_1,DF35,247,15,312,7
A_15_1,A,248,15,48,5
A_15_1,A,248,15,96,6.5
A_15_1,A,248,15,144,9
A_15_1,A,248,15,216,11.5
A_15_1,A,248,15,264,13.5
A_15_1,A,248,15,312,15
A_15_2,A,249,15,48,4
A_15_2,A,249,15,96,6.5
A_15_2,A,249,15,144,8
A_15_2,A,249,15,216,10.5
A_15_2,A,249,15,264,12
A_15_2,A,249,15,312,14
DF13_15_1,DF13,250,15,48,9
DF13_15_1,DF13,250,15,96,15
DF13_15_1,DF13,250,15,144,21
DF13_15_1,DF13,250,15,216,27.5
DF13_15_1,DF13,250,15,264,32
DF13_15_1,DF13,250,15,312,35.5
DF13_15_2,DF13,251,15,48,8.5
DF13_15_2,DF13,251,15,96,14
DF13_15_2,DF13,251,15,144,20
DF13_15_2,DF13,251,15,216,27
DF13_15_2,DF13,251,15,264,31
DF13_15_2,DF13,251,15,312,34.5
DF04_15_1,DF04,252,15,48,7
DF04_15_1,DF04,252,15,96,11.5
DF04_15_1,DF04,252,15,144,16
DF04_15_1,DF04,252,15,216,21
DF04_15_1,DF04,252,15,264,24
DF04_15_1,DF04,252,15,312,27
DF04_15_2,DF04,253,15,48,7.5
DF04_15_2,DF04,253,15,96,12.5
DF04_15_2,DF04,253,15,144,16
DF04_15_2,DF04,253,15,216,20
DF04_15_2,DF04,253,15,264,22
DF04_15_2,DF04,253,15,312,24.5
DF10_15_1,DF10,254,15,48,4.5
DF10_15_1,DF10,254,15,96,6
DF10_15_1,DF10,254,15,144,7
DF10_15_1,DF10,254,15,216,7.5
DF10_15_1,DF10,254,15,264,8
DF10_15_1,DF10,254,15,312,8.5
DF10_15_2,DF10,255,15,48,7
DF10_15_2,DF10,255,15,96,8
DF10_15_2,DF10,255,15,144,8.5
DF10_15_2,DF10,255,15,216,9
DF10_15_2,DF10,255,15,264,10
DF10_15_2,DF10,255,15,312,10.5
C41_15_1,C41,256,15,48,10
C41_15_1,C41,256,15,96,14.5
C41_15_1,C41,256,15,144,19
C41_15_1,C41,256,15,216,26
C41_15_1,C41,256,15,264,30
C41_15_1,C41,256,15,312,34
C41_15_2,C41,257,15,48,10
C41_15_2,C41,257,15,96,14.5
C41_15_2,C41,257,15,144,19
C41_15_2,C41,257,15,216,25
C41_15_2,C41,257,15,264,29
C41_15_2,C41,257,15,312,33
DF25_15_1,DF25,258,15,48,17
DF25_15_1,DF25,258,15,96,27
DF25_15_1,DF25,258,15,144,36
DF25_15_1,DF25,258,15,216,44
DF25_15_1,DF25,258,15,264,44
DF25_15_1,DF25,258,15,312,44
DF25_15_2,DF25,259,15,48,17
DF25_15_2,DF25,259,15,96,26.5
DF25_15_2,DF25,259,15,144,36.5
DF25_15_2,DF25,259,15,216,42
DF25_15_2,DF25,259,15,264,42
DF25_15_2,DF25,259,15,312,42
DF37_15_1,DF37,260,15,48,6
DF37_15_1,DF37,260,15,96,6.5
DF37_15_1,DF37,260,15,144,7.5
DF37_15_1,DF37,260,15,216,8.5
DF37_15_1,DF37,260,15,264,9
DF37_15_1,DF37,260,15,312,9.5
DF37_15_2,DF37,261,15,48,4
DF37_15_2,DF37,261,15,96,5
DF37_15_2,DF37,261,15,144,5.5
DF37_15_2,DF37,261,15,216,6
DF37_15_2,DF37,261,15,264,6.5
DF37_15_2,DF37,261,15,312,7.5
DF19_15_1,DF19,262,15,48,10.5
DF19_15_1,DF19,262,15,96,16
DF19_15_1,DF19,262,15,144,20.5
DF19_15_1,DF19,262,15,216,25.5
DF19_15_1,DF19,262,15,264,30
DF19_15_1,DF19,262,15,312,35
DF19_15_2,DF19,263,15,48,5
DF19_15_2,DF19,263,15,96,15
DF19_15_2,DF19,263,15,144,18.5
DF19_15_2,DF19,263,15,216,22.5
DF19_15_2,DF19,263,15,264,25.5
DF19_15_2,DF19,263,15,312,29
C29_15_1,C29,264,15,48,5.5
C29_15_1,C29,264,15,96,7.5
C29_15_1,C29,264,15,144,10
C29_15_1,C29,264,15,216,13
C29_15_1,C29,264,15,264,15
C29_15_1,C29,264,15,312,16.5
C29_15_2,C29,265,15,48,5
C29_15_2,C29,265,15,96,7.5
C29_15_2,C29,265,15,144,10
C29_15_2,C29,265,15,216,14
C29_15_2,C29,265,15,264,16
C29_15_2,C29,265,15,312,18.5
M_15_1,M,266,15,48,13
M_15_1,M,266,15,96,22
M_15_1,M,266,15,144,29.5
M_15_1,M,266,15,216,38
M_15_1,M,266,15,264,42
M_15_1,M,266,15,312,42
M_15_2,M,267,15,48,13
M_15_2,M,267,15,96,22
M_15_2,M,267,15,144,29
M_15_2,M,267,15,216,39
M_15_2,M,267,15,264,43
M_15_2,M,267,15,312,44
DF56_15_1,DF56,268,15,48,12
DF56_15_1,DF56,268,15,96,21.5
DF56_15_1,DF56,268,15,144,27.5
DF56_15_1,DF56,268,15,216,33.5
DF56_15_1,DF56,268,15,264,37
DF56_15_1,DF56,268,15,312,39
DF56_15_2,DF56,269,15,48,13
DF56_15_2,DF56,269,15,96,23
DF56_15_2,DF56,269,15,144,28.5
DF56_15_2,DF56,269,15,216,34
DF56_15_2,DF56,269,15,264,37
DF56_15_2,DF56,269,15,312,39
DF17_15_1,DF17,270,15,48,5
DF17_15_1,DF17,270,15,96,5.5
DF17_15_1,DF17,270,15,144,6
DF17_15_1,DF17,270,15,216,7
DF17_15_1,DF17,270,15,264,7.5
DF17_15_1,DF17,270,15,312,8.5
DF17_15_2,DF17,271,15,48,4.5
DF17_15_2,DF17,271,15,96,6
DF17_15_2,DF17,271,15,144,6.5
DF17_15_2,DF17,271,15,216,8
DF17_15_2,DF17,271,15,264,9
DF17_15_2,DF17,271,15,312,10
DF24_15_1,DF24,272,15,48,5.5
DF24_15_1,DF24,272,15,96,8
DF24_15_1,DF24,272,15,144,10.5
DF24_15_1,DF24,272,15,216,15
DF24_15_1,DF24,272,15,264,17
DF24_15_1,DF24,272,15,312,20
DF24_15_2,DF24,273,15,48,5
DF24_15_2,DF24,273,15,96,7.5
DF24_15_2,DF24,273,15,144,10
DF24_15_2,DF24,273,15,216,14.5
DF24_15_2,DF24,273,15,264,17
DF24_15_2,DF24,273,15,312,20.5
DF09_15_1,DF09,274,15,48,9
DF09_15_1,DF09,274,15,96,15.5
DF09_15_1,DF09,274,15,144,21
DF09_15_1,DF09,274,15,216,28
DF09_15_1,DF09,274,15,264,31
DF09_15_1,DF09,274,15,312,33.5
DF09_15_2,DF09,275,15,48,8
DF09_15_2,DF09,275,15,96,13
DF09_15_2,DF09,275,15,144,17.5
DF09_15_2,DF09,275,15,216,24.5
DF09_15_2,DF09,275,15,264,28.5
DF09_15_2,DF09,275,15,312,31.5
C23_15_1,C23,276,15,48,10.5
C23_15_1,C23,276,15,96,16.5
C23_15_1,C23,276,15,144,22.5
C23_15_1,C23,276,15,216,31
C23_15_1,C23,276,15,264,36.5
C23_15_1,C23,276,15,312,40
C23_15_2,C23,277,15,48,9
C23_15_2,C23,277,15,96,16
C23_15_2,C23,277,15,144,22.5
C23_15_2,C23,277,15,216,32
C23_15_2,C23,277,15,264,38
C23_15_2,C23,277,15,312,43
FOX_15_1,FOX,278,15,48,8
FOX_15_1,FOX,278,15,96,14
FOX_15_1,FOX,278,15,144,19
FOX_15_1,FOX,278,15,216,25.5
FOX_15_1,FOX,278,15,264,29
FOX_15_1,FOX,278,15,312,32.5
FOX_15_2,FOX,279,15,48,7
FOX_15_2,FOX,279,15,96,12.5
FOX_15_2,FOX,279,15,144,18.5
FOX_15_2,FOX,279,15,216,25.5
FOX_15_2,FOX,279,15,264,30.5
FOX_15_2,FOX,279,15,312,36
DF16_15_1,DF16,280,15,48,5.5
DF16_15_1,DF16,280,15,96,6.5
DF16_15_1,DF16,280,15,144,9
DF16_15_1,DF16,280,15,216,11.5
DF16_15_1,DF16,280,15,264,14
DF16_15_1,DF16,280,15,312,15.5
DF16_15_2,DF16,281,15,48,5.5
DF16_15_2,DF16,281,15,96,6
DF16_15_2,DF16,281,15,144,7
DF16_15_2,DF16,281,15,216,9
DF16_15_2,DF16,281,15,264,11
DF16_15_2,DF16,281,15,312,12
C11_15_1,C11,282,15,48,4.5
C11_15_1,C11,282,15,96,6.5
C11_15_1,C11,282,15,144,7.5
C11_15_1,C11,282,15,216,10
C11_15_1,C11,282,15,264,11.5
C11_15_1,C11,282,15,312,13
C11_15_2,C11,283,15,48,4
C11_15_2,C11,283,15,96,6
C11_15_2,C11,283,15,144,7
C11_15_2,C11,283,15,216,9.5
C11_15_2,C11,283,15,264,11.5
C11_15_2,C11,283,15,312,12.5
C33_15_1,C33,284,15,48,5
C33_15_1,C33,284,15,96,6
C33_15_1,C33,284,15,144,7
C33_15_1,C33,284,15,216,9
C33_15_1,C33,284,15,264,10.5
C33_15_1,C33,284,15,312,11.5
C33_15_2,C33,285,15,48,4.5
C33_15_2,C33,285,15,96,6
C33_15_2,C33,285,15,144,7
C33_15_2,C33,285,15,216,8
C33_15_2,C33,285,15,264,9.5
C33_15_2,C33,285,15,312,10.5
DISC_15_1,DISC,286,15,48,7
DISC_15_1,DISC,286,15,96,13
DISC_15_1,DISC,286,15,144,19
DISC_15_1,DISC,286,15,216,26
DISC_15_1,DISC,286,15,264,30
DISC_15_1,DISC,286,15,312,33
DISC_15_2,DISC,287,15,48,7
DISC_15_2,DISC,287,15,96,14
DISC_15_2,DISC,287,15,144,20
DISC_15_2,DISC,287,15,216,27.5
DISC_15_2,DISC,287,15,264,32
DISC_15_2,DISC,287,15,312,35.5
C21_15_1,C21,288,15,48,4.5
C21_15_1,C21,288,15,96,6.5
C21_15_1,C21,288,15,144,8.5
C21_15_1,C21,288,15,216,11
C21_15_1,C21,288,15,264,13
C21_15_1,C21,288,15,312,15
C21_15_2,C21,289,15,48,4
C21_15_2,C21,289,15,96,7
C21_15_2,C21,289,15,144,9.5
C21_15_2,C21,289,15,216,12.5
C21_15_2,C21,289,15,264,14
C21_15_2,C21,289,15,312,16
C40_15_1,C40,290,15,48,12
C40_15_1,C40,290,15,96,18
C40_15_1,C40,290,15,144,24
C40_15_1,C40,290,15,216,34
C40_15_1,C40,290,15,264,41
C40_15_1,C40,290,15,312,46
C35_15_1,C35,291,15,48,8
C35_15_1,C35,291,15,96,11.5
C35_15_1,C35,291,15,144,14
C35_15_1,C35,291,15,216,16
C35_15_1,C35,291,15,264,17
C35_15_1,C35,291,15,312,18.5
C35_15_2,C35,292,15,48,7
C35_15_2,C35,292,15,96,11.5
C35_15_2,C35,292,15,144,14
C35_15_2,C35,292,15,216,16
C35_15_2,C35,292,15,264,17
C35_15_2,C35,292,15,312,18
DF58_15_1,DF58,293,15,48,4
DF58_15_1,DF58,293,15,96,5.5
DF58_15_1,DF58,293,15,144,7
DF58_15_1,DF58,293,15,216,9
DF58_15_1,DF58,293,15,264,10
DF58_15_1,DF58,293,15,312,11
DF58_15_2,DF58,294,15,48,5
DF58_15_2,DF58,294,15,96,5.5
DF58_15_2,DF58,294,15,144,6.5
DF58_15_2,DF58,294,15,216,8.5
DF58_15_2,DF58,294,15,264,9.5
DF58_15_2,DF58,294,15,312,10.5
DF32_15_1,DF32,295,15,48,7
DF32_15_1,DF32,295,15,96,10
DF32_15_1,DF32,295,15,144,13
DF32_15_1,DF32,295,15,216,19
DF32_15_1,DF32,295,15,264,22
DF32_15_1,DF32,295,15,312,24
DF32_15_2,DF32,296,15,48,8
DF32_15_2,DF32,296,15,96,11
DF32_15_2,DF32,296,15,144,14.5
DF32_15_2,DF32,296,15,216,20
DF32_15_2,DF32,296,15,264,23.5
DF32_15_2,DF32,296,15,312,27
C40_15_2,C40,297,15,48,12
C40_15_2,C40,297,15,96,17
C40_15_2,C40,297,15,144,19
C40_15_2,C40,297,15,216,21
C40_15_2,C40,297,15,264,22.5
C40_15_2,C40,297,15,312,24
DF42_15_1,DF42,298,15,48,7
DF42_15_1,DF42,298,15,96,10
DF42_15_1,DF42,298,15,144,12
DF42_15_1,DF42,298,15,216,15
DF42_15_1,DF42,298,15,264,17
DF42_15_1,DF42,298,15,312,19
DF42_15_2,DF42,299,15,48,7
DF42_15_2,DF42,299,15,96,9.5
DF42_15_2,DF42,299,15,144,11
DF42_15_2,DF42,299,15,216,13
DF42_15_2,DF42,299,15,264,14.5
DF42_15_2,DF42,299,15,312,15.5
C13_15_1,C13,300,15,48,6.5
C13_15_1,C13,300,15,96,10
C13_15_1,C13,300,15,144,16
C13_15_1,C13,300,15,216,25
C13_15_1,C13,300,15,264,31
C13_15_1,C13,300,15,312,37.5
C13_15_2,C13,301,15,48,6
C13_15_2,C13,301,15,96,10
C13_15_2,C13,301,15,144,15
C13_15_2,C13,301,15,216,24
C13_15_2,C13,301,15,264,28
C13_15_2,C13,301,15,312,32.5
DF37_21_1,DF37,302,21,48,5.5
DF37_21_1,DF37,302,21,96,6.5
DF37_21_1,DF37,302,21,144,8
DF37_21_1,DF37,302,21,216,10
DF37_21_1,DF37,302,21,264,11.5
DF37_21_1,DF37,302,21,312,13
DF37_21_2,DF37,303,21,48,5.5
DF37_21_2,DF37,303,21,96,6.5
DF37_21_2,DF37,303,21,144,8
DF37_21_2,DF37,303,21,216,10
DF37_21_2,DF37,303,21,264,11
DF37_21_2,DF37,303,21,312,12
DF32_21_1,DF32,304,21,48,9.5
DF32_21_1,DF32,304,21,96,16
DF32_21_1,DF32,304,21,144,24
DF32_21_1,DF32,304,21,216,32.5
DF32_21_1,DF32,304,21,264,37
DF32_21_1,DF32,304,21,312,39
DF32_21_2,DF32,305,21,48,11
DF32_21_2,DF32,305,21,96,17.5
DF32_21_2,DF32,305,21,144,25
DF32_21_2,DF32,305,21,216,35
DF32_21_2,DF32,305,21,264,39
DF32_21_2,DF32,305,21,312,40.5
C41_21_1,C41,306,21,48,13
C41_21_1,C41,306,21,96,20
C41_21_1,C41,306,21,144,27
C41_21_1,C41,306,21,216,35
C41_21_1,C41,306,21,264,39
C41_21_1,C41,306,21,312,42
C41_21_2,C41,307,21,48,13
C41_21_2,C41,307,21,96,21
C41_21_2,C41,307,21,144,27.5
C41_21_2,C41,307,21,216,36
C41_21_2,C41,307,21,264,41
C41_21_2,C41,307,21,312,44
C28_21_1,C28,308,21,48,10
C28_21_1,C28,308,21,96,15
C28_21_1,C28,308,21,144,21
C28_21_1,C28,308,21,216,26.5
C28_21_1,C28,308,21,264,30.5
C28_21_1,C28,308,21,312,33
C28_21_2,C28,309,21,48,9.5
C28_21_2,C28,309,21,96,15
C28_21_2,C28,309,21,144,20.5
C28_21_2,C28,309,21,216,26.5
C28_21_2,C28,309,21,264,29
C28_21_2,C28,309,21,312,32
C33_21_1,C33,310,21,48,7
C33_21_1,C33,310,21,96,9
C33_21_1,C33,310,21,144,11
C33_21_1,C33,310,21,216,14
C33_21_1,C33,310,21,264,15.5
C33_21_1,C33,310,21,312,16.5
C33_21_2,C33,311,21,48,5.5
C33_21_2,C33,311,21,96,7.5
C33_21_2,C33,311,21,144,9
C33_21_2,C33,311,21,216,11.5
C33_21_2,C33,311,21,264,13
C33_21_2,C33,311,21,312,14
C34_21_1,C34,312,21,48,11
C34_21_1,C34,312,21,96,21
C34_21_1,C34,312,21,144,35.5
C34_21_1,C34,312,21,216,42.5
C34_21_1,C34,312,21,264,42.5
C34_21_1,C34,312,21,312,42.5
C34_21_2,C34,313,21,48,13.5
C34_21_2,C34,313,21,96,24
C34_21_2,C34,313,21,144,33
C34_21_2,C34,313,21,216,37.5
C34_21_2,C34,313,21,264,39
C34_21_2,C34,313,21,312,40
C29_21_1,C29,314,21,48,6
C29_21_1,C29,314,21,96,9
C29_21_1,C29,314,21,144,12
C29_21_1,C29,314,21,216,15
C29_21_1,C29,314,21,264,17
C29_21_1,C29,314,21,312,20
C29_21_2,C29,315,21,48,7
C29_21_2,C29,315,21,96,11
C29_21_2,C29,315,21,144,13
C29_21_2,C29,315,21,216,17
C29_21_2,C29,315,21,264,19.5
C29_21_2,C29,315,21,312,21.5
C35_21_1,C35,316,21,48,11.5
C35_21_1,C35,316,21,96,17
C35_21_1,C35,316,21,144,20.5
C35_21_1,C35,316,21,216,24
C35_21_1,C35,316,21,264,26
C35_21_1,C35,316,21,312,28
DF19_21_1,DF19,317,21,48,12
DF19_21_1,DF19,317,21,96,19
DF19_21_1,DF19,317,21,144,24
DF19_21_1,DF19,317,21,216,32
DF19_21_1,DF19,317,21,264,37
DF19_21_1,DF19,317,21,312,41.5
DF19_21_2,DF19,318,21,48,12.5
DF19_21_2,DF19,318,21,96,19
DF19_21_2,DF19,318,21,144,24
DF19_21_2,DF19,318,21,216,32
DF19_21_2,DF19,318,21,264,36
DF19_21_2,DF19,318,21,312,40
C11_21_1,C11,319,21,48,6
C11_21_1,C11,319,21,96,8.5
C11_21_1,C11,319,21,144,11
C11_21_1,C11,319,21,216,15
C11_21_1,C11,319,21,264,17
C11_21_1,C11,319,21,312,18
C11_21_2,C11,320,21,48,6
C11_21_2,C11,320,21,96,8.5
C11_21_2,C11,320,21,144,10.5
C11_21_2,C11,320,21,216,14
C11_21_2,C11,320,21,264,15
C11_21_2,C11,320,21,312,15.5
C13_21_1,C13,321,21,48,9
C13_21_1,C13,321,21,96,17
C13_21_1,C13,321,21,144,25
C13_21_1,C13,321,21,216,34
C13_21_1,C13,321,21,264,40
C13_21_1,C13,321,21,312,42
C13_21_2,C13,322,21,48,8
C13_21_2,C13,322,21,96,17
C13_21_2,C13,322,21,144,22
C13_21_2,C13,322,21,216,NA
C13_21_2,C13,322,21,264,NA
C13_21_2,C13,322,21,312,NA
DF58_21_1,DF58,323,21,48,6
DF58_21_1,DF58,323,21,96,9
DF58_21_1,DF58,323,21,144,12
DF58_21_1,DF58,323,21,216,16
DF58_21_1,DF58,323,21,264,18.5
DF58_21_1,DF58,323,21,312,21
DF58_21_2,DF58,324,21,48,6
DF58_21_2,DF58,324,21,96,9
DF58_21_2,DF58,324,21,144,11
DF58_21_2,DF58,324,21,216,15
DF58_21_2,DF58,324,21,264,17.5
DF58_21_2,DF58,324,21,312,20
C21_21_1,C21,325,21,48,5
C21_21_1,C21,325,21,96,7
C21_21_1,C21,325,21,144,9
C21_21_1,C21,325,21,216,11
C21_21_1,C21,325,21,264,12.5
C21_21_1,C21,325,21,312,14
C21_21_2,C21,326,21,48,4
C21_21_2,C21,326,21,96,6.5
C21_21_2,C21,326,21,144,8.5
C21_21_2,C21,326,21,216,11
C21_21_2,C21,326,21,264,12.5
C21_21_2,C21,326,21,312,13.5
DF24_21_1,DF24,327,21,48,7
DF24_21_1,DF24,327,21,96,12.5
DF24_21_1,DF24,327,21,144,17
DF24_21_1,DF24,327,21,216,25.5
DF24_21_1,DF24,327,21,264,31
DF24_21_1,DF24,327,21,312,36
DF24_21_2,DF24,328,21,48,7
DF24_21_2,DF24,328,21,96,12
DF24_21_2,DF24,328,21,144,17.5
DF24_21_2,DF24,328,21,216,26
DF24_21_2,DF24,328,21,264,32
DF24_21_2,DF24,328,21,312,37
FOX_21_1,FOX,329,21,48,13
FOX_21_1,FOX,329,21,96,22.5
FOX_21_1,FOX,329,21,144,32
FOX_21_1,FOX,329,21,216,42
FOX_21_1,FOX,329,21,264,42
FOX_21_1,FOX,329,21,312,42
FOX_21_2,FOX,330,21,48,12.5
FOX_21_2,FOX,330,21,96,22
FOX_21_2,FOX,330,21,144,31
FOX_21_2,FOX,330,21,216,40.5
FOX_21_2,FOX,330,21,264,40.5
FOX_21_2,FOX,330,21,312,40.5
DISC_21_1,DISC,331,21,48,7
DISC_21_1,DISC,331,21,96,11
DISC_21_1,DISC,331,21,144,12
DISC_21_1,DISC,331,21,216,14
DISC_21_1,DISC,331,21,264,16
DISC_21_1,DISC,331,21,312,17.5
DISC_21_2,DISC,332,21,48,8
DISC_21_2,DISC,332,21,96,12
DISC_21_2,DISC,332,21,144,15
DISC_21_2,DISC,332,21,216,19
DISC_21_2,DISC,332,21,264,20
DISC_21_2,DISC,332,21,312,21
DF25_21_1,DF25,333,21,48,20
DF25_21_1,DF25,333,21,96,28.5
DF25_21_1,DF25,333,21,144,33.5
